Region,Brand,SKU,Net_Price,Promotion_Spend
SOUTH,BrandB,BrandB_SKU1,74.36488211469769,113291.4675962348
NORTHEAST,BrandB,BrandB_SKU2,80.32361219985648,9201.400576038155
CENTRAL,BrandB,BrandB_SKU1,76.46581617878796,60685.58964720017
SOUTH,BrandB,BrandB_SKU1,76.18887738696029,12814.81638359917
WEST,BrandB,BrandB_SKU3,72.97330916497896,15242.698234749389
METRO_DELHI,BrandB,BrandB_SKU2,81.10219359994528,20181.128990516914
NORTH,BrandB,BrandB_SKU3,87.37483543185427,50172.47281434948
CENTRAL,BrandB,BrandB_SKU3,81.01310247372584,10789.733283597408
NORTHEAST,BrandB,BrandB_SKU1,70.46731505359055,56909.981309538496
METRO_DELHI,BrandB,BrandB_SKU2,84.21744214980123,11391.947750458074
EAST,BrandB,BrandB_SKU3,78.40612838905177,11779.759152028664
NORTH,BrandB,BrandB_SKU1,76.923418995166,15915.381329280037
